"","Availability","region","year","policy","agg.land","value","global_value"
"852","0 percent","Japan",2050,"CORE","Forests (Harvested)",1.42997081353564,7.36922254793576
"853","0 percent","Mexico",2050,"CORE","Forests (Harvested)",8.28036064142866,7.36922254793576
"854","0 percent","Middle East",2050,"CORE","Forests (Harvested)",22.6921596536457,7.36922254793576
"855","0 percent","Pakistan",2050,"CORE","Forests (Harvested)",29.1831832542509,7.36922254793576
"856","0 percent","Russia",2050,"CORE","Forests (Harvested)",2.30256784390196,7.36922254793576
"857","0 percent","South Africa",2050,"CORE","Forests (Harvested)",9.95689920302881,7.36922254793576
"858","0 percent","South America_Northern",2050,"CORE","Forests (Harvested)",22.8487731346953,7.36922254793576
"859","0 percent","South America_Southern",2050,"CORE","Forests (Harvested)",10.2469358182636,7.36922254793576
"860","0 percent","South Asia",2050,"CORE","Forests (Harvested)",21.1147460657244,7.36922254793576
"861","0 percent","South Korea",2050,"CORE","Forests (Harvested)",2.60682399841458,7.36922254793576
"862","0 percent","Southeast Asia",2050,"CORE","Forests (Harvested)",9.04379425071029,7.36922254793576
"863","0 percent","Taiwan",2050,"CORE","Forests (Harvested)",0.975487666152316,7.36922254793576
"864","0 percent","USA",2050,"CORE","Forests (Harvested)",5.70796754844677,7.36922254793576
"865","10 percent","Africa_Eastern",2050,"CORE","Forests (Harvested)",41.0550034910208,18.1275562455644
"866","10 percent","Africa_Northern",2050,"CORE","Forests (Harvested)",25.6542292607999,18.1275562455644
"867","10 percent","Africa_Southern",2050,"CORE","Forests (Harvested)",54.0671814519603,18.1275562455644
"868","10 percent","Africa_Western",2050,"CORE","Forests (Harvested)",56.469434596315,18.1275562455644
"869","10 percent","Argentina",2050,"CORE","Forests (Harvested)",16.5553277964301,18.1275562455644
"870","10 percent","Australia_NZ",2050,"CORE","Forests (Harvested)",23.351432264394,18.1275562455644
"871","10 percent","Brazil",2050,"CORE","Forests (Harvested)",13.2114676076664,18.1275562455644
"872","10 percent","Canada",2050,"CORE","Forests (Harvested)",22.7356246349245,18.1275562455644
"873","10 percent","Central America and Caribbean",2050,"CORE","Forests (Harvested)",20.4172786342754,18.1275562455644
"874","10 percent","Central Asia",2050,"CORE","Forests (Harvested)",16.3780556688791,18.1275562455644
"875","10 percent","China",2050,"CORE","Forests (Harvested)",3.75465661186978,18.1275562455644
"876","10 percent","Colombia",2050,"CORE","Forests (Harvested)",25.6640031676078,18.1275562455644
"877","10 percent","EU-12",2050,"CORE","Forests (Harvested)",2.34529909326415,18.1275562455644
"878","10 percent","EU-15",2050,"CORE","Forests (Harvested)",0.456124113488883,18.1275562455644
"879","10 percent","Europe_Eastern",2050,"CORE","Forests (Harvested)",9.63711588210269,18.1275562455644
"880","10 percent","Europe_Non_EU",2050,"CORE","Forests (Harvested)",13.7541241042702,18.1275562455644
"881","10 percent","European Free Trade Association",2050,"CORE","Forests (Harvested)",0.730948478691039,18.1275562455644
"882","10 percent","India",2050,"CORE","Forests (Harvested)",20.2868923031577,18.1275562455644
"883","10 percent","Indonesia",2050,"CORE","Forests (Harvested)",21.1114929077577,18.1275562455644
"884","10 percent","Japan",2050,"CORE","Forests (Harvested)",-0.984769667158743,18.1275562455644
"885","10 percent","Mexico",2050,"CORE","Forests (Harvested)",17.8237578614033,18.1275562455644
"886","10 percent","Middle East",2050,"CORE","Forests (Harvested)",31.1355626004073,18.1275562455644
"887","10 percent","Pakistan",2050,"CORE","Forests (Harvested)",33.1380924771134,18.1275562455644
"888","10 percent","Russia",2050,"CORE","Forests (Harvested)",10.8315308218142,18.1275562455644
"889","10 percent","South Africa",2050,"CORE","Forests (Harvested)",17.5280513405706,18.1275562455644
"890","10 percent","South America_Northern",2050,"CORE","Forests (Harvested)",30.0865987591455,18.1275562455644
"891","10 percent","South America_Southern",2050,"CORE","Forests (Harvested)",21.0224101020457,18.1275562455644
"892","10 percent","South Asia",2050,"CORE","Forests (Harvested)",29.0821585703824,18.1275562455644
"893","10 percent","South Korea",2050,"CORE","Forests (Harvested)",5.34192006394556,18.1275562455644
"894","10 percent","Southeast Asia",2050,"CORE","Forests (Harvested)",19.9639782666816,18.1275562455644
"895","10 percent","Taiwan",2050,"CORE","Forests (Harvested)",8.71673424577299,18.1275562455644
"896","10 percent","USA",2050,"CORE","Forests (Harvested)",14.5981143013715,18.1275562455644
"897","20 percent","Africa_Eastern",2050,"CORE","Forests (Harvested)",50.7403788194422,20.8862502839785
"898","20 percent","Africa_Northern",2050,"CORE","Forests (Harvested)",27.4382270263533,20.8862502839785
"899","20 percent","Africa_Southern",2050,"CORE","Forests (Harvested)",59.0575604255414,20.8862502839785
"900","20 percent","Africa_Western",2050,"CORE","Forests (Harvested)",67.1876590769179,20.8862502839785
"901","20 percent","Argentina",2050,"CORE","Forests (Harvested)",18.2621498482238,20.8862502839785
"902","20 percent","Australia_NZ",2050,"CORE","Forests (Harvested)",24.4786905941166,20.8862502839785
"903","20 percent","Brazil",2050,"CORE","Forests (Harvested)",14.4614721220913,20.8862502839785
"904","20 percent","Canada",2050,"CORE","Forests (Harvested)",23.3761824225005,20.8862502839785
"905","20 percent","Central America and Caribbean",2050,"CORE","Forests (Harvested)",22.5276412579186,20.8862502839785
"906","20 percent","Central Asia",2050,"CORE","Forests (Harvested)",17.7874619283234,20.8862502839785
"907","20 percent","China",2050,"CORE","Forests (Harvested)",4.96690499895128,20.8862502839785
"908","20 percent","Colombia",2050,"CORE","Forests (Harvested)",27.318495014874,20.8862502839785
"909","20 percent","EU-12",2050,"CORE","Forests (Harvested)",3.59956724045994,20.8862502839785
"910","20 percent","EU-15",2050,"CORE","Forests (Harvested)",3.09007232558856,20.8862502839785
"911","20 percent","Europe_Eastern",2050,"CORE","Forests (Harvested)",8.81232766877383,20.8862502839785
"912","20 percent","Europe_Non_EU",2050,"CORE","Forests (Harvested)",15.6393470152216,20.8862502839785
"913","20 percent","European Free Trade Association",2050,"CORE","Forests (Harvested)",6.04787808304444,20.8862502839785
"914","20 percent","India",2050,"CORE","Forests (Harvested)",23.9516974504416,20.8862502839785
"915","20 percent","Indonesia",2050,"CORE","Forests (Harvested)",22.8741953059464,20.8862502839785
"916","20 percent","Japan",2050,"CORE","Forests (Harvested)",-2.14681193458533,20.8862502839785
"917","20 percent","Mexico",2050,"CORE","Forests (Harvested)",20.1695169363487,20.8862502839785
"918","20 percent","Middle East",2050,"CORE","Forests (Harvested)",33.6226012855996,20.8862502839785
"919","20 percent","Pakistan",2050,"CORE","Forests (Harvested)",35.4435122843969,20.8862502839785
"920","20 percent","Russia",2050,"CORE","Forests (Harvested)",10.1394370331916,20.8862502839785
"921","20 percent","South Africa",2050,"CORE","Forests (Harvested)",19.4335603663003,20.8862502839785
"922","20 percent","South America_Northern",2050,"CORE","Forests (Harvested)",28.6414731301819,20.8862502839785
"923","20 percent","South America_Southern",2050,"CORE","Forests (Harvested)",22.2833599057314,20.8862502839785
"924","20 percent","South Asia",2050,"CORE","Forests (Harvested)",32.8853813619551,20.8862502839785
"925","20 percent","South Korea",2050,"CORE","Forests (Harvested)",5.32718664207527,20.8862502839785
"926","20 percent","Southeast Asia",2050,"CORE","Forests (Harvested)",22.3002338603397,20.8862502839785
"927","20 percent","Taiwan",2050,"CORE","Forests (Harvested)",8.47099840319779,20.8862502839785
"928","20 percent","USA",2050,"CORE","Forests (Harvested)",16.4787065787794,20.8862502839785
"929","30 percent","Africa_Eastern",2050,"CORE","Forests (Harvested)",55.7685331991841,22.1974924666357
"930","30 percent","Africa_Northern",2050,"CORE","Forests (Harvested)",28.5377858831503,22.1974924666357
"931","30 percent","Africa_Southern",2050,"CORE","Forests (Harvested)",61.0194953360037,22.1974924666357
"932","30 percent","Africa_Western",2050,"CORE","Forests (Harvested)",71.1548219007191,22.1974924666357
"933","30 percent","Argentina",2050,"CORE","Forests (Harvested)",18.944931675329,22.1974924666357
"934","30 percent","Australia_NZ",2050,"CORE","Forests (Harvested)",24.8416814555311,22.1974924666357
"935","30 percent","Brazil",2050,"CORE","Forests (Harvested)",14.9210143336357,22.1974924666357
"936","30 percent","Canada",2050,"CORE","Forests (Harvested)",23.4271363938454,22.1974924666357
"937","30 percent","Central America and Caribbean",2050,"CORE","Forests (Harvested)",23.4883425599167,22.1974924666357
"938","30 percent","Central Asia",2050,"CORE","Forests (Harvested)",18.314505755087,22.1974924666357
"939","30 percent","China",2050,"CORE","Forests (Harvested)",5.37666237380067,22.1974924666357
"940","30 percent","Colombia",2050,"CORE","Forests (Harvested)",27.7968940605367,22.1974924666357
"941","30 percent","EU-12",2050,"CORE","Forests (Harvested)",4.51220165155833,22.1974924666357
"942","30 percent","EU-15",2050,"CORE","Forests (Harvested)",4.76770794862038,22.1974924666357
"943","30 percent","Europe_Eastern",2050,"CORE","Forests (Harvested)",8.53832837057871,22.1974924666357
"944","30 percent","Europe_Non_EU",2050,"CORE","Forests (Harvested)",16.6713382942629,22.1974924666357
"945","30 percent","European Free Trade Association",2050,"CORE","Forests (Harvested)",8.82034299867675,22.1974924666357
"946","30 percent","India",2050,"CORE","Forests (Harvested)",26.5174075007955,22.1974924666357
"947","30 percent","Indonesia",2050,"CORE","Forests (Harvested)",23.6576044635003,22.1974924666357
"948","30 percent","Japan",2050,"CORE","Forests (Harvested)",-2.78184171664303,22.1974924666357
"949","30 percent","Mexico",2050,"CORE","Forests (Harvested)",21.1674136702712,22.1974924666357
"950","30 percent","Middle East",2050,"CORE","Forests (Harvested)",34.7832808942196,22.1974924666357
"951","30 percent","Pakistan",2050,"CORE","Forests (Harvested)",37.1604485412156,22.1974924666357
"952","30 percent","Russia",2050,"CORE","Forests (Harvested)",9.72870825153645,22.1974924666357
"953","30 percent","South Africa",2050,"CORE","Forests (Harvested)",20.2131204238396,22.1974924666357
"954","30 percent","South America_Northern",2050,"CORE","Forests (Harvested)",27.9735933374877,22.1974924666357
"955","30 percent","South America_Southern",2050,"CORE","Forests (Harvested)",22.7189495359116,22.1974924666357
"956","30 percent","South Asia",2050,"CORE","Forests (Harvested)",35.1363090316043,22.1974924666357
"957","30 percent","South Korea",2050,"CORE","Forests (Harvested)",4.9682641148464,22.1974924666357
"958","30 percent","Southeast Asia",2050,"CORE","Forests (Harvested)",23.247576311875,22.1974924666357
"959","30 percent","Taiwan",2050,"CORE","Forests (Harvested)",7.99512867270708,22.1974924666357
"960","30 percent","USA",2050,"CORE","Forests (Harvested)",17.2240760820935,22.1974924666357
"961","40 percent","Africa_Eastern",2050,"CORE","Forests (Harvested)",58.7430020777327,22.9867043005616
"962","40 percent","Africa_Northern",2050,"CORE","Forests (Harvested)",29.3110356849535,22.9867043005616
"963","40 percent","Africa_Southern",2050,"CORE","Forests (Harvested)",62.0475101570767,22.9867043005616
"964","40 percent","Africa_Western",2050,"CORE","Forests (Harvested)",73.1296316094081,22.9867043005616
"965","40 percent","Argentina",2050,"CORE","Forests (Harvested)",19.3122954230685,22.9867043005616
"966","40 percent","Australia_NZ",2050,"CORE","Forests (Harvested)",24.9804267515211,22.9867043005616
"967","40 percent","Brazil",2050,"CORE","Forests (Harvested)",15.1572163658387,22.9867043005616
"968","40 percent","Canada",2050,"CORE","Forests (Harvested)",23.3998363658873,22.9867043005616
"969","40 percent","Central America and Caribbean",2050,"CORE","Forests (Harvested)",24.0342134957291,22.9867043005616
"970","40 percent","Central Asia",2050,"CORE","Forests (Harvested)",18.5723966580216,22.9867043005616
"971","40 percent","China",2050,"CORE","Forests (Harvested)",5.55241965250632,22.9867043005616
"972","40 percent","Colombia",2050,"CORE","Forests (Harvested)",28.0183351001904,22.9867043005616
"973","40 percent","EU-12",2050,"CORE","Forests (Harvested)",5.17426177072142,22.9867043005616
"974","40 percent","EU-15",2050,"CORE","Forests (Harvested)",5.938756164421,22.9867043005616
"975","40 percent","Europe_Eastern",2050,"CORE","Forests (Harvested)",8.40725678013735,22.9867043005616
"976","40 percent","Europe_Non_EU",2050,"CORE","Forests (Harvested)",17.304958210972,22.9867043005616
"977","40 percent","European Free Trade Association",2050,"CORE","Forests (Harvested)",10.5595841089146,22.9867043005616
"978","40 percent","India",2050,"CORE","Forests (Harvested)",28.4300746671779,22.9867043005616
"979","40 percent","Indonesia",2050,"CORE","Forests (Harvested)",24.105838227299,22.9867043005616
"980","40 percent","Japan",2050,"CORE","Forests (Harvested)",-3.17826446427015,22.9867043005616
"981","40 percent","Mexico",2050,"CORE","Forests (Harvested)",21.7129729605859,22.9867043005616
"982","40 percent","Middle East",2050,"CORE","Forests (Harvested)",35.4473354211392,22.9867043005616
"983","40 percent","Pakistan",2050,"CORE","Forests (Harvested)",38.5082020880911,22.9867043005616
"984","40 percent","Russia",2050,"CORE","Forests (Harvested)",9.50122416578718,22.9867043005616
"985","40 percent","South Africa",2050,"CORE","Forests (Harvested)",20.6328255894996,22.9867043005616
"986","40 percent","South America_Northern",2050,"CORE","Forests (Harvested)",27.5922524988796,22.9867043005616
"987","40 percent","South America_Southern",2050,"CORE","Forests (Harvested)",22.9344583809667,22.9867043005616
"988","40 percent","South Asia",2050,"CORE","Forests (Harvested)",36.6064689880852,22.9867043005616
"989","40 percent","South Korea",2050,"CORE","Forests (Harvested)",4.60852306418026,22.9867043005616
"990","40 percent","Southeast Asia",2050,"CORE","Forests (Harvested)",23.7606307927163,22.9867043005616
"991","40 percent","Taiwan",2050,"CORE","Forests (Harvested)",7.59169803361785,22.9867043005616
"992","40 percent","USA",2050,"CORE","Forests (Harvested)",17.6127502707197,22.9867043005616
"993","50 percent","Africa_Eastern",2050,"CORE","Forests (Harvested)",60.6822276184833,23.521302526193
"994","50 percent","Africa_Northern",2050,"CORE","Forests (Harvested)",29.8895697794422,23.521302526193
"995","50 percent","Africa_Southern",2050,"CORE","Forests (Harvested)",62.6747743037787,23.521302526193
"996","50 percent","Africa_Western",2050,"CORE","Forests (Harvested)",74.2894961506158,23.521302526193
"997","50 percent","Argentina",2050,"CORE","Forests (Harvested)",19.5411638127933,23.521302526193
"998","50 percent","Australia_NZ",2050,"CORE","Forests (Harvested)",25.0340738869907,23.521302526193
"999","50 percent","Brazil",2050,"CORE","Forests (Harvested)",15.3000637075233,23.521302526193
"1000","50 percent","Canada",2050,"CORE","Forests (Harvested)",23.3614914874388,23.521302526193
"1001","50 percent","Central America and Caribbean",2050,"CORE","Forests (Harvested)",24.3850991788438,23.521302526193
"1002","50 percent","Central Asia",2050,"CORE","Forests (Harvested)",18.714680103811,23.521302526193
"1003","50 percent","China",2050,"CORE","Forests (Harvested)",5.63723806670689,23.521302526193
"1004","50 percent","Colombia",2050,"CORE","Forests (Harvested)",28.1449138497986,23.521302526193
"1005","50 percent","EU-12",2050,"CORE","Forests (Harvested)",5.67134157278465,23.521302526193
"1006","50 percent","EU-15",2050,"CORE","Forests (Harvested)",6.80569487448841,23.521302526193
"1007","50 percent","Europe_Eastern",2050,"CORE","Forests (Harvested)",8.34904301922686,23.521302526193
"1008","50 percent","Europe_Non_EU",2050,"CORE","Forests (Harvested)",17.7373753225717,23.521302526193
"1009","50 percent","European Free Trade Association",2050,"CORE","Forests (Harvested)",11.7732133016344,23.521302526193
"1010","50 percent","India",2050,"CORE","Forests (Harvested)",29.9047012623761,23.521302526193
"1011","50 percent","Indonesia",2050,"CORE","Forests (Harvested)",24.3973395691842,23.521302526193
